,gvkey,conm,datadate1,datadate2,cik,source,coname,fndate,lndate,n10k,n10k_nt,n10k_a,n10q,n10q_nt,n10q_a,ndef,n8k,ntot,flag
822,038986,ACUMEN PHARMACEUTICALS INC,2019-12-31,2023-12-31,0001576885,COMPN,"ACUMEN PHARMACEUTICALS, INC.",2013-05-15,2024-06-05,3.0,0.0,0.0,9.0,0.0,0.0,6.0,37.0,190.0,3.0
823,038987,AEROVATE THERAPEUTICS INC,2019-12-31,2023-12-31,0001798749,COMPN,"AEROVATE THERAPEUTICS, INC.",2020-01-08,2024-05-17,3.0,0.0,0.0,9.0,0.0,0.0,6.0,26.0,309.0,3.0
824,038993,DERMATA THERAPEUTICS INC,2020-12-31,2023-12-31,0001853816,COMPN,"DERMATA THERAPEUTICS, INC.",2021-04-02,2024-06-05,4.0,0.0,1.0,9.0,0.0,0.0,9.0,41.0,219.0,3.0
825,039018,AMBRX BIOPHARMA INC,2019-12-31,2022-12-31,0001990550,COMPN,"AMBRX BIOPHARMA, INC.",2023-08-25,2024-03-18,0.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,76.0,3.0
826,039051,ALPHA TEKNOVA INC,2019-12-31,2023-12-31,0001850902,COMPN,"ALPHA TEKNOVA, INC.",2021-04-05,2024-05-13,3.0,0.0,0.0,9.0,0.0,0.0,6.0,23.0,151.0,3.0
827,039057,MONTE ROSA THERAPEUTICS INC,2019-12-31,2023-12-31,0001826457,COMPN,"MONTE ROSA THERAPEUTICS, INC.",2020-09-29,2024-06-05,3.0,0.0,0.0,9.0,0.0,0.0,7.0,27.0,214.0,3.0
828,039060,ELEVATION ONCOL INC,2019-12-31,2023-12-31,0001783032,COMPN,"ELEVATION ONCOLOGY, INC.",2019-07-19,2024-05-17,3.0,0.0,0.0,9.0,0.0,0.0,6.0,30.0,195.0,3.0
829,039063,LENZ THERAPEUTICS INC,2019-12-31,2023-12-31,0001815776,COMPN,"LENZ THERAPEUTICS, INC.",2021-03-19,2024-05-21,4.0,0.0,1.0,9.0,0.0,0.0,4.0,37.0,219.0,3.0
830,039089,PASITHEA THERAPEUTICS CORP,2020-12-31,2023-12-31,0001841330,COMPN,PASITHEA THERAPEUTICS CORP.,2021-01-29,2024-05-28,5.0,0.0,2.0,9.0,1.0,0.0,17.0,22.0,220.0,3.0
831,039104,TEMPEST THERAPEUTICS INC,2020-12-31,2023-12-31,0001544227,COMPN,"TEMPEST THERAPEUTICS, INC.",2012-04-09,2024-05-13,14.0,0.0,2.0,36.0,0.0,0.0,30.0,134.0,894.0,3.0
832,039142,POINT BIOPHARMA GLOBAL INC,2020-12-31,2022-12-31,0001811764,COMPN,POINT BIOPHARMA GLOBAL INC.,2020-05-14,2024-01-08,3.0,0.0,0.0,11.0,0.0,0.0,2.0,35.0,285.0,3.0
833,039160,ENSYSCE BIOSCIENCES INC,2020-12-31,2023-12-31,0001716947,COMPN,"ENSYSCE BIOSCIENCES, INC.",2017-10-03,2024-05-28,9.0,0.0,2.0,21.0,1.0,0.0,23.0,94.0,440.0,3.0
834,039170,SERA PROGNOSTICS INC,2019-12-31,2023-12-31,0001534969,COMPN,"SERA PROGNOSTICS, INC.",2011-11-21,2024-06-06,3.0,0.0,0.0,9.0,0.0,0.0,6.0,31.0,260.0,3.0
835,039175,ABSCI CORP,2019-12-31,2023-12-31,0001672688,COMPN,ABSCI CORP,2016-04-21,2024-05-28,4.0,0.0,1.0,9.0,0.0,0.0,6.0,34.0,202.0,3.0
836,039181,OMEGA THERAPEUTICS INC,2019-12-31,2023-12-31,0001850838,COMPN,"OMEGA THERAPEUTICS, INC.",2021-05-10,2024-05-31,4.0,0.0,1.0,9.0,0.0,0.0,6.0,31.0,169.0,3.0
837,039189,IMMUNEERING CORP,2019-12-31,2023-12-31,0001790340,COMPN,IMMUNEERING CORP,2019-10-04,2024-05-23,3.0,0.0,0.0,9.0,0.0,0.0,6.0,24.0,191.0,3.0
838,039190,RANI THERAPET HOLD INC,2019-12-31,2023-12-31,0001856725,COMPN,"RANI THERAPEUTICS HOLDINGS, INC.",2021-04-27,2024-05-30,3.0,0.0,0.0,10.0,1.0,0.0,6.0,35.0,243.0,3.0
839,039198,ERASCA INC,2019-12-31,2023-12-31,0001761918,COMPN,"ERASCA, INC.",2019-01-15,2024-05-31,3.0,0.0,0.0,9.0,0.0,0.0,6.0,33.0,194.0,3.0
840,039203,IMAGO BIOSCIENCES INC,2019-12-31,2021-12-31,0001623715,COMPN,"IMAGO BIOSCIENCES, INC.",2014-12-11,2023-02-14,1.0,0.0,0.0,5.0,0.0,0.0,2.0,24.0,183.0,3.0
841,039204,TENAYA THERAPEUTICS INC,2019-12-31,2023-12-31,0001858848,COMPN,"TENAYA THERAPEUTICS, INC.",2021-05-07,2024-05-31,3.0,0.0,0.0,9.0,0.0,0.0,6.0,24.0,189.0,3.0
842,039246,CYTEK BIOSCIENCES INC,2019-12-31,2023-12-31,0001831915,COMPN,"CYTEK BIOSCIENCES, INC.",2020-11-10,2024-05-31,4.0,1.0,0.0,11.0,1.0,1.0,6.0,27.0,307.0,3.0
843,039266,INVIVYD INC,2020-12-31,2023-12-31,0001832038,COMPN,"INVIVYD, INC.",2020-11-12,2024-06-06,4.0,0.0,1.0,9.0,0.0,0.0,7.0,57.0,275.0,3.0
844,039269,CANDEL THERAPTCS INC,2019-12-31,2023-12-31,0001841387,COMPN,"CANDEL THERAPEUTICS, INC.",2021-02-16,2024-05-30,5.0,0.0,2.0,9.0,0.0,0.0,4.0,52.0,197.0,3.0
845,039271,ELIEM THERAPEUTICS INC,2019-12-31,2023-12-31,0001768446,COMPN,"ELIEM THERAPEUTICS, INC.",2019-02-19,2024-06-06,4.0,0.0,1.0,9.0,0.0,0.0,6.0,26.0,147.0,3.0
846,039277,CELULARITY INC,2020-12-31,2022-12-31,0001752828,COMPN,CELULARITY INC,2018-11-05,2024-05-24,7.0,1.0,2.0,19.0,5.0,0.0,7.0,72.0,397.0,3.0
847,039278,THORNE HEALTHTECH INC,2019-12-31,2022-12-31,0001844280,COMPN,"THORNE HEALTHTECH, INC.",2021-04-19,2023-11-06,2.0,0.0,0.0,6.0,0.0,0.0,4.0,31.0,156.0,3.0
848,039290,COGNITION THERAPEUTICS INC,2019-12-31,2023-12-31,0001455365,COMPN,COGNITION THERAPEUTICS INC,2009-01-29,2024-05-07,3.0,0.0,0.0,8.0,0.0,0.0,6.0,38.0,202.0,3.0
849,039291,CARIBOU BIOSCIENCE INC,2019-12-31,2023-12-31,0001619856,COMPN,"CARIBOU BIOSCIENCES, INC.",2014-09-23,2024-06-03,3.0,0.0,0.0,11.0,0.0,2.0,7.0,51.0,222.0,3.0
850,039307,ISOPLEXIS CORP,2019-12-31,2022-12-31,0001615055,COMPN,ISOPLEXIS CORP,2014-07-29,2023-06-15,2.0,0.0,0.0,4.0,0.0,0.0,6.0,20.0,165.0,3.0
851,039342,BIOFRONTERA INC,2019-12-31,2023-12-31,0001858685,COMPN,BIOFRONTERA INC.,2021-05-07,2024-05-29,4.0,1.0,0.0,8.0,0.0,0.0,10.0,66.0,243.0,3.0
852,039344,NUVALENT INC,2019-12-31,2023-12-31,0001861560,COMPN,"NUVALENT, INC.",2021-05-12,2024-05-29,3.0,0.0,0.0,9.0,0.0,0.0,6.0,27.0,267.0,3.0
853,039358,ICOSAVAX INC,2019-12-31,2022-12-31,0001786255,COMPN,"ICOSAVAX, INC.",2019-10-18,2024-03-01,2.0,0.0,0.0,8.0,0.0,0.0,4.0,28.0,262.0,3.0
854,039359,RALLYBIO CORP,2019-12-31,2023-12-31,0001739410,COMPN,RALLYBIO CORP,2018-05-07,2024-05-21,3.0,0.0,0.0,9.0,0.0,0.0,3.0,28.0,191.0,3.0
855,039402,TANGO THERAPEUTICS INC,2020-12-31,2023-12-31,0001819133,COMPN,"TANGO THERAPEUTICS, INC.",2020-07-30,2024-06-06,4.0,0.0,0.0,11.0,0.0,0.0,5.0,24.0,207.0,3.0
856,039411,RENOVORX INC,2019-12-31,2023-12-31,0001574094,COMPN,"RENOVORX, INC.",2013-04-10,2024-05-10,3.0,0.0,0.0,9.0,1.0,0.0,4.0,33.0,170.0,3.0
857,039477,TYRA BIOSCIENCES INC,2019-12-31,2023-12-31,0001863127,COMPN,"TYRA BIOSCIENCES, INC.",2021-05-28,2024-05-31,3.0,0.0,0.0,8.0,0.0,0.0,7.0,23.0,222.0,3.0
858,039508,DICE THERAPEUTICS INC,2019-12-31,2022-12-31,0001645569,COMPN,"DICE THERAPEUTICS, INC.",2015-06-18,2023-08-21,2.0,0.0,0.0,6.0,0.0,0.0,4.0,19.0,173.0,3.0
859,039510,EFFECTOR THERAPEUTICS INC,2020-12-31,2023-12-31,0001828522,COMPN,"EFFECTOR THERAPEUTICS, INC.",2020-11-04,2024-05-20,4.0,0.0,0.0,11.0,1.0,0.0,6.0,54.0,359.0,3.0
860,039525,HUMACYTE INC,2020-12-31,2023-12-31,0001818382,COMPN,"HUMACYTE, INC.",2020-08-04,2024-06-04,5.0,0.0,1.0,11.0,0.0,0.0,6.0,45.0,313.0,3.0
861,039527,AADI BIOSCIENCE INC,2020-12-31,2023-12-31,0001422142,COMPN,"AADI BIOSCIENCE, INC.",2008-02-01,2024-06-05,17.0,0.0,1.0,49.0,0.0,0.0,20.0,91.0,502.0,3.0
862,039620,CINGULATE INC,2020-12-31,2023-12-31,0001862150,COMPN,CINGULATE INC.,2021-05-24,2024-05-28,3.0,0.0,0.0,7.0,0.0,0.0,7.0,43.0,287.0,3.0
863,039633,CONTEXT THERAPEUTICS INC,2019-12-31,2023-12-31,0001842952,COMPN,CONTEXT THERAPEUTICS INC.,2021-03-19,2024-06-05,3.0,0.0,0.0,8.0,0.0,0.0,6.0,25.0,182.0,3.0
864,039642,MINK THERAPEUTICS INC,2019-12-31,2023-12-31,0001840229,COMPN,"MINK THERAPEUTICS, INC.",2021-01-22,2024-06-05,3.0,0.0,0.0,8.0,0.0,0.0,3.0,19.0,149.0,3.0
865,039665,THESEUS PHARMACEUTICALS INC,2019-12-31,2022-12-31,0001745020,COMPN,"THESEUS PHARMACEUTICALS, INC.",2018-06-29,2024-02-26,2.0,0.0,0.0,8.0,1.0,0.0,4.0,23.0,181.0,3.0
866,039677,IMMIX BIOPHARMA INC,2019-12-31,2023-12-31,0001873835,COMPN,"IMMIX BIOPHARMA, INC.",2021-07-20,2024-06-05,3.0,0.0,0.0,7.0,0.0,0.0,6.0,17.0,142.0,3.0
867,039680,GINKGO BIOWORKS HOLDINGS INC,2019-12-31,2023-12-31,0001830214,COMPN,"GINKGO BIOWORKS HOLDINGS, INC.",2020-10-30,2024-06-06,5.0,1.0,1.0,11.0,1.0,0.0,5.0,43.0,1114.0,3.0
868,039683,PYXIS ONCOLOGY INC,2019-12-31,2023-12-31,0001782223,COMPN,"PYXIS ONCOLOGY, INC.",2019-07-12,2024-05-14,4.0,0.0,1.0,8.0,0.0,0.0,6.0,30.0,237.0,3.0
869,039755,THARIMMUNE INC,2019-12-31,2023-12-31,0001861657,COMPN,"THARIMMUNE, INC.",2021-05-17,2024-05-22,5.0,1.0,1.0,8.0,1.0,0.0,9.0,28.0,136.0,3.0
870,039774,VENTYX BIOSCIENCES INC,2019-12-31,2023-12-31,0001851194,COMPN,"VENTYX BIOSCIENCES, INC.",2021-03-15,2024-06-06,3.0,0.0,0.0,8.0,0.0,0.0,6.0,35.0,355.0,3.0
871,039801,ABVC BIOPHARMA INC,2020-12-31,2023-12-31,0001173313,COMPN,"ABVC BIOPHARMA, INC.",2002-06-28,2024-05-28,46.0,9.0,15.0,101.0,21.0,18.0,7.0,262.0,693.0,3.0
872,039806,XILIO THERAPEUTICS INC,2019-12-31,2023-12-31,0001840233,COMPN,"XILIO THERAPEUTICS, INC.",2021-01-21,2024-05-14,4.0,0.0,1.0,10.0,0.0,2.0,6.0,31.0,203.0,3.0
873,039863,ONCONETIX INC,2019-12-31,2023-12-31,0001782107,COMPN,"ONCONETIX, INC.",2019-07-15,2024-06-05,4.0,1.0,0.0,10.0,3.0,0.0,2.0,75.0,199.0,3.0
874,039813,LIANBIO -ADR,2019-12-31,2022-12-31,0001831283,COMPN,LIANBIO,2020-11-12,2024-04-11,2.0,0.0,0.0,8.0,0.0,1.0,6.0,29.0,169.0,3.0
875,039839,NUVECTIS PHARMA INC,2020-12-31,2023-12-31,0001875558,COMPN,"NUVECTIS PHARMA, INC.",2021-07-30,2024-05-15,4.0,0.0,1.0,7.0,0.0,0.0,3.0,17.0,187.0,3.0
876,039850,SCIENCE 37 HOLDINGS INC,2020-12-31,2022-12-31,0001819113,COMPN,"SCIENCE 37 HOLDINGS, INC.",2020-07-27,2024-03-25,5.0,0.0,2.0,9.0,0.0,0.0,5.0,33.0,284.0,3.0
877,039868,VAXXINITY INC,2019-12-31,2023-12-31,0001851657,COMPN,"VAXXINITY, INC.",2021-03-17,2024-05-09,4.0,0.0,1.0,7.0,0.0,0.0,5.0,13.0,210.0,3.0
878,039869,ENTRADA THERAPUTIS INC,2019-12-31,2023-12-31,0001689375,COMPN,"ENTRADA THERAPEUTICS, INC.",2016-11-10,2024-06-05,4.0,0.0,1.0,9.0,0.0,1.0,6.0,28.0,296.0,3.0
879,039872,AURA BIOSCIENCES INC,2019-12-31,2023-12-31,0001501796,COMPN,"AURA BIOSCIENCES, INC.",2010-09-21,2024-06-04,3.0,0.0,0.0,8.0,0.0,0.0,6.0,30.0,196.0,3.0
880,039907,2SEVENTY BIO INC,2019-12-31,2023-12-31,0001860782,COMPN,"2SEVENTY BIO, INC.",2021-05-11,2024-06-05,4.0,0.0,1.0,11.0,0.0,3.0,7.0,63.0,257.0,3.0
881,039941,JOURNEY MEDICAL CORPO,2019-12-31,2023-12-31,0001867066,COMPN,JOURNEY MEDICAL CORP,2021-07-22,2024-05-31,3.0,0.0,0.0,9.0,1.0,0.0,6.0,26.0,129.0,3.0
882,039951,SAB BIOTHERAPEUTICS INC,2020-12-31,2023-12-31,0001833214,COMPN,"SAB BIOTHERAPEUTICS, INC.",2020-12-07,2024-05-31,8.0,2.0,2.0,14.0,4.0,0.0,6.0,63.0,313.0,3.0
883,040307,VIGIL NEUROSCIENCE INC,2020-12-31,2023-12-31,0001827087,COMPN,"VIGIL NEUROSCIENCE, INC.",2020-10-05,2024-06-06,3.0,0.0,0.0,7.0,0.0,0.0,7.0,33.0,198.0,3.0
884,040470,AMYLYX PHARMACEUTICALS INC,2019-12-31,2023-12-31,0001658551,COMPN,"AMYLYX PHARMACEUTICALS, INC.",2015-11-17,2024-06-06,3.0,0.0,0.0,7.0,0.0,0.0,6.0,31.0,238.0,3.0
885,040475,CINCOR PHARMA INC,2019-12-31,2021-12-31,0001868734,COMPN,"CINCOR PHARMA, INC.",2021-08-27,2023-03-06,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,141.0,3.0
886,040492,SMART FOR LIFE INC,2020-12-31,2022-12-31,0001851860,COMPN,"SMART FOR LIFE, INC.",2021-03-26,2024-05-31,3.0,1.0,0.0,10.0,4.0,0.0,1.0,50.0,186.0,3.0
887,040610,ARCELLX INC,2020-12-31,2023-12-31,0001786205,COMPN,"ARCELLX, INC.",2019-08-22,2024-06-06,3.0,0.0,0.0,11.0,1.0,3.0,4.0,31.0,246.0,3.0
888,040833,AN2 THERAPEUTICS INC,2020-12-31,2023-12-31,0001880438,COMPN,"AN2 THERAPEUTICS, INC.",2021-09-24,2024-05-14,3.0,0.0,1.0,7.0,0.0,0.0,4.0,17.0,194.0,3.0
889,041118,HILLEVAX INC,2020-12-31,2023-12-31,0001888012,COMPN,"HILLEVAX, INC.",2021-10-19,2024-05-31,2.0,0.0,0.0,7.0,0.0,0.0,5.0,21.0,151.0,3.0
890,041225,PEPGEN INC,2020-12-31,2023-12-31,0001835597,COMPN,PEPGEN INC.,2020-12-09,2024-06-05,3.0,0.0,1.0,7.0,0.0,0.0,4.0,33.0,164.0,3.0
891,060875,SEROLOGICALS CORP,1994-12-31,2005-12-31,0000767673,COMPN,SEROLOGICALS CORP,1996-05-07,2007-02-02,14.0,1.0,3.0,33.0,2.0,1.0,13.0,73.0,548.0,3.0
892,061140,WINDTREE THERAPEUTICS INC,1994-12-31,2023-12-31,0000946486,COMPN,WINDTREE THERAPEUTICS INC /DE/,1996-05-15,2024-05-15,49.0,5.0,15.0,97.0,7.0,6.0,38.0,399.0,1676.0,3.0
893,061140,WINDTREE THERAPEUTICS INC,1994-12-31,2023-12-31,0001019433,FDATE,DISCOVERY LABORATORIES INC,1997-01-07,2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0
894,061140,WINDTREE THERAPEUTICS INC,1994-12-31,2023-12-31,0001019433,CUSIP,DISCOVERY LABORATORIES INC,1997-01-07,2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0
895,061166,CELLEGY PHARMACEUTICALS -OLD,1994-12-31,2007-12-31,,NOLNK,,,,,,,,,,,,,0.0
896,061166,CELLEGY PHARMACEUTICALS -OLD,1994-12-31,2007-12-31,0000887247,COMPH,DMK PHARMACEUTICALS CORP,1996-02-13,2024-03-21,50.0,7.0,16.0,105.0,15.0,9.0,55.0,313.0,1209.0,2.0
897,061166,CELLEGY PHARMACEUTICALS -OLD,1994-12-31,2007-12-31,0000887247,CUSIP,DMK PHARMACEUTICALS CORP,1996-02-13,2024-03-21,50.0,7.0,16.0,105.0,15.0,9.0,55.0,313.0,1209.0,2.0
898,061166,CELLEGY PHARMACEUTICALS -OLD,1994-12-31,2007-12-31,0000887247,FDATE,DMK PHARMACEUTICALS CORP,1996-02-13,2024-03-21,50.0,7.0,16.0,105.0,15.0,9.0,55.0,313.0,1209.0,2.0
899,061167,VION PHARMACEUTICALS INC,1994-12-31,2008-12-31,0000944522,COMPN,VION PHARMACEUTICALS INC,1996-05-15,2010-04-09,19.0,1.0,5.0,50.0,1.0,7.0,16.0,203.0,710.0,3.0
900,061276,GLYCOGENESYS INC,1995-12-31,2004-12-31,0000946661,COMPN,GLYCOGENESYS INC,1996-05-16,2012-11-01,17.0,4.0,4.0,44.0,11.0,3.0,12.0,75.0,299.0,3.0
901,061361,CHINA DONGSHENG INTL INC,1994-12-31,2007-06-30,0000946112,COMPN,"CHINA DONGSHENG INTERNATIONAL, INC.",1996-05-14,2024-05-31,12.0,2.0,1.0,39.0,5.0,2.0,3.0,16.0,111.0,3.0
902,061399,MYRIAD GENETICS INC,1995-06-30,2023-12-31,0000899923,COMPN,MYRIAD GENETICS INC,1996-10-15,2024-06-06,31.0,1.0,2.0,84.0,0.0,1.0,53.0,240.0,1854.0,3.0
903,061448,PHARMACYCLICS INC,1995-06-30,2014-12-31,0000949699,COMPN,PHARMACYCLICS INC,1996-05-13,2015-06-15,27.0,0.0,6.0,59.0,0.0,2.0,25.0,274.0,1400.0,3.0
904,061508,GELTEX PHARMACEUTICALS INC,1992-12-31,1999-12-31,0001001425,COMPN,GELTEX PHARMACEUTICALS INC,1996-05-10,2009-02-13,5.0,0.0,1.0,15.0,0.0,0.0,5.0,9.0,111.0,3.0
905,061600,PAREXEL INTERNATIONAL CORP,1995-06-30,2017-06-30,0000799729,COMPN,PAREXEL INTERNATIONAL CORP,1996-04-04,2018-02-13,26.0,1.0,3.0,69.0,1.0,5.0,44.0,187.0,1228.0,3.0
906,061655,NOVAVAX INC,1995-12-31,2023-12-31,0001000694,COMPN,NOVAVAX INC,1996-06-06,2024-06-06,37.0,3.0,6.0,86.0,1.0,1.0,49.0,329.0,1480.0,3.0
907,061711,TG THERAPEUTICS INC,1994-12-31,2023-12-31,0001001316,COMPN,"TG THERAPEUTICS, INC.",1996-07-03,2024-05-06,35.0,2.0,5.0,107.0,10.0,13.0,40.0,239.0,1060.0,3.0
908,061745,IMPAX LABORATORIES INC,1994-12-31,2017-12-31,0001003642,COMPN,"IMPAX LABORATORIES, LLC",1996-05-09,2019-02-14,25.0,4.0,3.0,71.0,8.0,8.0,25.0,261.0,1178.0,3.0
909,061781,AXCAN PHARMA INC,1995-09-30,2007-09-30,0001116094,COMPN,AXCAN PHARMA INC,2000-06-06,2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,224.0,3.0
910,061836,TITAN PHARMACEUTICALS INC,1994-12-31,2023-12-31,0000910267,COMPN,TITAN PHARMACEUTICALS INC,1996-05-15,2024-05-15,32.0,0.0,6.0,84.0,1.0,1.0,52.0,250.0,1000.0,3.0
911,061836,TITAN PHARMACEUTICALS INC,1994-12-31,2023-12-31,0001001316,CUSIP,"TG THERAPEUTICS, INC.",1996-07-03,2024-05-06,35.0,2.0,5.0,107.0,10.0,13.0,40.0,239.0,1060.0,2.0
912,061871,PHARMACEUTICAL PROD DEV INC,1994-12-31,2010-12-31,0001003124,COMPN,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC",1996-05-15,2024-03-14,17.0,0.0,2.0,48.0,0.0,0.0,25.0,87.0,859.0,3.0
913,061880,INTEGRATED BIOPHARMA INC,1996-06-30,2023-06-30,0001016504,COMPN,INTEGRATED BIOPHARMA INC,1996-11-21,2024-05-10,34.0,5.0,2.0,102.0,14.0,4.0,35.0,139.0,492.0,3.0
914,061899,ACERAGEN INC,1994-12-31,2022-12-31,0000861838,COMPN,"ACERAGEN, INC.",1996-05-15,2023-08-28,42.0,4.0,11.0,95.0,4.0,10.0,42.0,232.0,1698.0,3.0
915,061901,NEOPHARM INC-OLD,1994-12-31,2009-12-31,,NOLNK,,,,,,,,,,,,,0.0
916,061901,NEOPHARM INC-OLD,1994-12-31,2009-12-31,0000942788,FDATE,NEOPHARM INC,1996-05-10,2009-03-13,21.0,2.0,6.0,44.0,3.0,3.0,31.0,101.0,434.0,3.0
917,061901,NEOPHARM INC-OLD,1994-12-31,2009-12-31,0000942788,CUSIP,NEOPHARM INC,1996-05-10,2009-03-13,21.0,2.0,6.0,44.0,3.0,3.0,31.0,101.0,434.0,3.0
918,061901,NEOPHARM INC-OLD,1994-12-31,2009-12-31,0000942788,COMPH,NEOPHARM INC,1996-05-10,2009-03-13,21.0,2.0,6.0,44.0,3.0,3.0,31.0,101.0,434.0,3.0
919,061940,ACACIA DIVERSIFIED HLDGS INC,1994-12-31,2019-12-31,0001001463,COMPN,"ACACIA DIVERSIFIED HOLDINGS, INC.",1996-05-21,2024-05-14,34.0,11.0,4.0,86.0,23.0,4.0,8.0,44.0,375.0,3.0
920,061980,AEOLUS PHARMACEUTICALS INC,1995-09-30,2016-09-30,0000936538,CUSIP,INCARA PHARMACEUTICALS CORP,1996-07-09,2004-04-21,14.0,1.0,6.0,26.0,0.0,4.0,9.0,23.0,173.0,2.0
921,061980,AEOLUS PHARMACEUTICALS INC,1995-09-30,2016-09-30,0001261734,COMPN,"AEOLUS PHARMACEUTICALS, INC.",2003-09-19,2017-12-22,20.0,0.0,6.0,49.0,4.0,3.0,14.0,102.0,760.0,3.0
922,062170,NEOSE TECHNOLOGIES INC,1995-12-31,2007-12-31,0000877902,COMPN,NEOSE TECHNOLOGIES INC,1996-05-13,2009-03-13,14.0,0.0,2.0,39.0,0.0,0.0,21.0,119.0,568.0,3.0
923,062170,NEOSE TECHNOLOGIES INC,1995-12-31,2007-12-31,0001015441,CUSIP,AVAX TECHNOLOGIES INC,1996-08-01,2011-06-09,18.0,4.0,3.0,40.0,5.0,0.0,8.0,75.0,325.0,3.0
924,062237,CONNETICS CORP,1995-12-31,2005-12-31,0001004960,COMPN,CONNETICS CORP,1996-05-31,2018-07-25,17.0,0.0,7.0,37.0,2.0,3.0,15.0,163.0,743.0,3.0
925,062263,ALEXION PHARMACEUTICALS INC,1995-07-31,2020-12-31,0000835887,CUSIP,PROGENICS PHARMACEUTICALS INC,1996-10-07,2022-02-08,31.0,0.0,8.0,69.0,0.0,2.0,61.0,398.0,1605.0,3.0
926,062263,ALEXION PHARMACEUTICALS INC,1995-07-31,2020-12-31,0000899866,COMPN,"ALEXION PHARMACEUTICALS, INC.",1996-06-13,2022-11-16,34.0,0.0,8.0,80.0,1.0,4.0,32.0,267.0,2112.0,3.0
927,062263,ALEXION PHARMACEUTICALS INC,1995-07-31,2020-12-31,0001128495,CUSIP,ANADYS PHARMACEUTICALS INC,2002-07-05,2012-02-14,7.0,0.0,0.0,24.0,0.0,0.0,7.0,80.0,520.0,3.0
928,062263,ALEXION PHARMACEUTICALS INC,1995-07-31,2020-12-31,0001347178,CUSIP,VANDA PHARMACEUTICALS INC.,2005-12-29,2024-06-06,20.0,0.0,2.0,55.0,0.0,0.0,39.0,276.0,1206.0,3.0
929,062288,SCOLR PHARMA INC,2001-12-31,2010-12-31,0000934936,COMPN,"SCOLR PHARMA, INC.",1998-07-27,2014-07-16,17.0,2.0,2.0,41.0,0.0,1.0,13.0,122.0,523.0,3.0
930,062382,ASTEX PHARMACEUTICALS INC,1995-12-31,2012-12-31,0000919722,COMPN,"ASTEX PHARMACEUTICALS, INC",1996-05-14,2014-02-14,21.0,0.0,4.0,58.0,0.0,5.0,35.0,128.0,687.0,3.0
931,062475,ARBUTUS BIOPHARMA CORP,1995-12-31,2023-12-31,0001447028,COMPN,ARBUTUS BIOPHARMA CORP,2008-09-30,2024-06-06,16.0,1.0,4.0,33.0,0.0,2.0,28.0,280.0,929.0,3.0
932,062497,FORTICELL BIOSCIENCE INC,1994-12-31,2007-12-31,0000889992,COMPN,"FORTICELL BIOSCIENCE, INC.",1996-05-13,2013-05-30,19.0,5.0,2.0,54.0,6.0,9.0,10.0,72.0,372.0,3.0
933,062525,AIM IMMUNOTECH INC,1994-12-31,2023-12-31,0000946644,COMPN,AIM IMMUNOTECH INC.,1996-05-14,2024-06-03,49.0,7.0,15.0,104.0,6.0,13.0,72.0,287.0,1394.0,3.0
934,062632,SIRNA THERAPEUTICS INC,1995-12-31,2005-12-31,0000892112,COMPN,SIRNA THERAPEUTICS INC,1996-05-15,2007-02-12,15.0,0.0,5.0,39.0,0.0,6.0,20.0,85.0,413.0,3.0
935,062700,MATRIXX INITIATIVES INC,1995-12-31,2010-03-31,0001006195,COMPN,MATRIXX INITIATIVES INC,1996-06-06,2014-10-03,25.0,0.0,10.0,50.0,0.0,5.0,16.0,123.0,643.0,3.0
936,062784,MILLENNIUM PHARMACEUTICALS,1995-12-31,2007-12-31,0001002637,COMPN,MILLENNIUM PHARMACEUTICALS INC,1996-05-06,2022-04-21,14.0,0.0,2.0,39.0,0.0,2.0,13.0,100.0,915.0,3.0
937,062821,BONE CARE INTERNATIONAL INC,1995-06-30,2004-06-30,0001009405,COMPN,BONE CARE INTERNATIONAL INC,1996-05-16,2006-02-14,12.0,0.0,3.0,30.0,0.0,2.0,13.0,26.0,308.0,3.0
938,062826,ONYX PHARMACEUTICALS INC,1995-12-31,2012-12-31,0001012140,COMPN,ONYX PHARMACEUTICALS INC,1996-05-23,2013-12-16,18.0,0.0,1.0,53.0,0.0,1.0,22.0,160.0,1122.0,3.0
939,062911,AVIGEN INC,1995-06-30,2008-12-31,0000932903,COMPN,AVIGEN INC \DE,1996-05-08,2010-01-21,20.0,0.0,6.0,40.0,0.0,0.0,28.0,85.0,471.0,3.0
940,062913,DIGENE CORP,1995-06-30,2006-06-30,0001011582,COMPN,DIGENE CORP,1996-05-21,2008-02-14,12.0,0.0,1.0,33.0,0.0,0.0,11.0,81.0,603.0,3.0
941,062921,NEUROCRINE BIOSCIENCES INC,1995-12-31,2023-12-31,0000914475,COMPN,NEUROCRINE BIOSCIENCES INC,1996-05-10,2024-06-04,32.0,1.0,3.0,85.0,0.0,1.0,36.0,265.0,1867.0,3.0
